TRANSACTION_DATE,AGENCY_NAME,MERCHANT_NAME,TRANSACTION_AMOUNT,Month,DayOfWeek,AGENCY_CODE,MERCHANT_CODE,Anomaly
2014-01-29,OKLA. CAREER AND TECHNOLOGY EDUCATION,XPEDX-INTL PAPER,8005.13,1,2,70,86466,-1
2014-01-16,OKLA. CAREER AND TECHNOLOGY EDUCATION,VZWRLSS MY VZ VB P,6096.57,1,3,70,84893,-1
2014-01-16,OKLA. CAREER AND TECHNOLOGY EDUCATION,APL APPLE ONLINE STORE,8806.0,1,3,70,19901,-1
2014-01-15,OKLA. CAREER AND TECHNOLOGY EDUCATION,DMI  DELL K-12/GOVT,4406.3,1,2,70,29841,-1
2014-01-15,OKLA. CAREER AND TECHNOLOGY EDUCATION,XPEDX-INTL PAPER,2766.41,1,2,70,86466,-1
2014-01-14,OKLA. CAREER AND TECHNOLOGY EDUCATION,STANDLEY SYSTEMS LLC,7035.53,1,1,70,73859,-1
2014-01-16,OKLA. CAREER AND TECHNOLOGY EDUCATION,ALFORD METALS,1764.97,1,3,70,7727,-1
2014-01-22,OKLA. CAREER AND TECHNOLOGY EDUCATION,XPEDX-INTL PAPER,6826.75,1,2,70,86466,-1
2013-07-17,DEPARTMENT OF REHABILITATION SERVICES,LIGAS ENTER,4786.74,7,2,32,53519,-1
2013-07-23,DEPARTMENT OF REHABILITATION SERVICES,EMBASSY SUITES NORMAN,5419.15,7,1,32,31269,-1
2013-07-22,DEPARTMENT OF REHABILITATION SERVICES,HEUBEL MATERIAL HANDLING,4100.0,7,0,32,43265,-1
2013-07-14,DEPARTMENT OF REHABILITATION SERVICES,TABLEAU SOFTWARE,1295.0,7,6,32,77222,-1
2013-07-30,DEPARTMENT OF REHABILITATION SERVICES,VALLEY LASER,4780.0,7,1,32,84563,-1
2013-07-30,DEPARTMENT OF REHABILITATION SERVICES,DMI  DELL K-12/GOVT,4544.28,7,1,32,29841,-1
2013-07-29,DEPARTMENT OF REHABILITATION SERVICES,DALE ROGERS TRAINING CT,3950.0,7,0,32,26276,-1
2013-08-21,DEPARTMENT OF REHABILITATION SERVICES,UNITED SYSTEMS INC,4976.0,8,2,32,83032,-1
2013-08-16,DEPARTMENT OF REHABILITATION SERVICES,CHEKA GROUP,4800.0,8,4,32,24039,-1
2013-07-31,DEPARTMENT OF REHABILITATION SERVICES,SOUTH CENTRAL INDUSTRIES,4982.12,7,2,32,68957,-1
2013-08-12,DEPARTMENT OF REHABILITATION SERVICES,DOUBLETREE TULSA,3696.0,8,0,32,30175,-1
2013-08-27,DEPARTMENT OF REHABILITATION SERVICES,CAR COMMERCIALSERVICES,4648.95,8,1,32,23449,-1
2013-09-15,DEPARTMENT OF REHABILITATION SERVICES,BEST WESTERN PRESIDENT,-684.02,9,6,32,21738,-1
2013-09-21,DEPARTMENT OF REHABILITATION SERVICES,PHONAK HEARING SYS,4935.0,9,5,32,64719,-1
2013-09-22,DEPARTMENT OF REHABILITATION SERVICES,"ADOBE SYSTEMS, INC.",29.99,9,6,32,1080,-1
2013-09-06,DEPARTMENT OF REHABILITATION SERVICES,WALLETWARE,4653.76,9,4,32,85220,-1
2013-09-17,DEPARTMENT OF REHABILITATION SERVICES,4LR 4LIFERESEARCHLC,1354.85,9,1,32,311,-1
2013-09-14,DEPARTMENT OF REHABILITATION SERVICES,VITAL SMARTS,5000.0,9,5,32,84803,-1
2013-09-14,DEPARTMENT OF REHABILITATION SERVICES,VITAL SMARTS,3406.91,9,5,32,84803,-1
2013-09-29,DEPARTMENT OF REHABILITATION SERVICES,B & H PHOTO-VIDEO-MO/TO,3999.0,9,6,32,21142,-1
2013-10-28,DEPARTMENT OF REHABILITATION SERVICES,1400 MUSKOGEE PHOENIX,540.21,10,0,32,45,-1
2013-10-28,DEPARTMENT OF REHABILITATION SERVICES,ABS WOOD SPECIALTIES,611.0,10,0,32,682,-1
2013-10-11,DEPARTMENT OF REHABILITATION SERVICES,SYSCO RESOURCES SERVICES,3965.04,10,4,32,77119,-1
2013-10-14,DEPARTMENT OF REHABILITATION SERVICES,DEPT OF CORRECTIONS,3148.62,10,0,32,29489,-1
2013-09-30,DEPARTMENT OF REHABILITATION SERVICES,ACTION IMPRINTS,1192.9,9,0,32,984,-1
2013-10-08,DEPARTMENT OF REHABILITATION SERVICES,XPEDX-INTL PAPER,3638.4,10,1,32,86466,-1
2013-10-05,DEPARTMENT OF REHABILITATION SERVICES,STAPLES,4503.25,10,5,32,73876,-1
2013-10-12,DEPARTMENT OF REHABILITATION SERVICES,AWL PEARSON EDUCATION,3171.78,10,5,32,21065,-1
2013-11-25,DEPARTMENT OF REHABILITATION SERVICES,SYSCO RESOURCES SERVICES,4728.34,11,0,32,77119,-1
2013-11-27,DEPARTMENT OF REHABILITATION SERVICES,DEPT OF CORRECTIONS,7343.94,11,2,32,29489,-1
2013-11-07,DEPARTMENT OF REHABILITATION SERVICES,SYSCO RESOURCES SERVICES,4770.75,11,3,32,77119,-1
2013-11-07,DEPARTMENT OF REHABILITATION SERVICES,EMBASSY SUITES NORMAN,4814.0,11,3,32,31269,-1
2013-11-10,DEPARTMENT OF REHABILITATION SERVICES,FOUNDATION CENTER-FDOL,1295.0,11,6,32,40987,-1
2013-11-09,DEPARTMENT OF REHABILITATION SERVICES,DMI  DELL K-12/GOVT,4265.7,11,5,32,29841,-1
2013-11-13,DEPARTMENT OF REHABILITATION SERVICES,RENAISSANCE HOTELS & CONV,3901.0,11,2,32,66548,-1
2013-11-04,DEPARTMENT OF REHABILITATION SERVICES,SYSCO RESOURCES SERVICES,2252.07,11,0,32,77119,-1
2013-11-08,DEPARTMENT OF REHABILITATION SERVICES,GOLFSMITH INTERNATIONAL,4980.32,11,4,32,42170,-1
2013-11-01,DEPARTMENT OF REHABILITATION SERVICES,XPEDX-INTL PAPER,3638.4,11,4,32,86466,-1
2013-11-05,DEPARTMENT OF REHABILITATION SERVICES,EMBASSY SUITES NORMAN,3486.0,11,1,32,31269,-1
2013-11-01,DEPARTMENT OF REHABILITATION SERVICES,LCI SERVMART 22,3432.0,11,4,32,53006,-1
2013-10-31,DEPARTMENT OF REHABILITATION SERVICES,STANDLEY SYSTEMS LLC,5533.2,10,3,32,73859,-1
2013-11-15,DEPARTMENT OF REHABILITATION SERVICES,ATIA,4660.0,11,4,32,20519,-1
2013-11-15,DEPARTMENT OF REHABILITATION SERVICES,HERITAGE,3316.2,11,4,32,43239,-1
2013-11-15,DEPARTMENT OF REHABILITATION SERVICES,SHI CORP,3800.0,11,4,32,68347,-1
2013-11-14,DEPARTMENT OF REHABILITATION SERVICES,XPEDX-INTL PAPER,3638.4,11,3,32,86466,-1
2013-12-01,DEPARTMENT OF REHABILITATION SERVICES,DALLAS ADOLPHUS,622.4,12,6,32,26279,-1
2013-12-04,DEPARTMENT OF REHABILITATION SERVICES,ESCHENBACH OPTIK OF AMERI,4484.86,12,2,32,31528,-1
2013-12-05,DEPARTMENT OF REHABILITATION SERVICES,SYSCO RESOURCES SERVICES,3793.38,12,3,32,77119,-1
2013-12-04,DEPARTMENT OF REHABILITATION SERVICES,SIMPLEX GRINNELL WEB P,3127.65,12,2,32,68548,-1
2013-12-08,DEPARTMENT OF REHABILITATION SERVICES,WAL-MART #0225,141.6,12,6,32,85002,-1
2013-12-15,DEPARTMENT OF REHABILITATION SERVICES,STAPLES DIRECT,311.94,12,6,32,73903,-1
2013-12-16,DEPARTMENT OF REHABILITATION SERVICES,DEPT OF CORRECTIONS,1469.26,12,0,32,29489,-1
2013-12-02,DEPARTMENT OF REHABILITATION SERVICES,VALLEY LASER,1912.0,12,0,32,84563,-1
2013-12-01,DEPARTMENT OF REHABILITATION SERVICES,DALLAS ADOLPHUS,622.4,12,6,32,26279,-1
2013-12-15,DEPARTMENT OF REHABILITATION SERVICES,AMAZON MKTPLACE PMTS,109.51,12,6,32,7994,-1
2013-12-15,DEPARTMENT OF REHABILITATION SERVICES,AMAZON MKTPLACE PMTS,146.01,12,6,32,7994,-1
2013-12-15,DEPARTMENT OF REHABILITATION SERVICES,HILTON HOTELS,913.35,12,6,32,43419,-1
2013-12-15,DEPARTMENT OF REHABILITATION SERVICES,HILTON HOTELS,913.35,12,6,32,43419,-1
2013-12-15,DEPARTMENT OF REHABILITATION SERVICES,HILTON HOTELS,913.35,12,6,32,43419,-1
2013-12-17,DEPARTMENT OF REHABILITATION SERVICES,VALLEY LASER,2868.0,12,1,32,84563,-1
2013-12-17,DEPARTMENT OF REHABILITATION SERVICES,DALE ROGERS TRAINING CT,2747.63,12,1,32,26276,-1
2013-12-16,DEPARTMENT OF REHABILITATION SERVICES,ACE TRANSFER/STORAGE,478.5,12,0,32,807,-1
2013-12-22,DEPARTMENT OF REHABILITATION SERVICES,"ADOBE SYSTEMS, INC.",29.99,12,6,32,1080,-1
2013-12-16,DEPARTMENT OF REHABILITATION SERVICES,"ADOBE SYSTEMS, INC.",-19.99,12,0,32,1080,-1
2013-12-20,DEPARTMENT OF REHABILITATION SERVICES,SYSCO RESOURCES SERVICES,4700.75,12,4,32,77119,-1
2013-12-18,DEPARTMENT OF REHABILITATION SERVICES,MYIPGI COM,3248.09,12,2,32,56063,-1
2013-12-23,DEPARTMENT OF REHABILITATION SERVICES,TRANSCRIPTIONTOGO.COM,1444.0,12,0,32,79076,-1
2014-01-07,DEPARTMENT OF REHABILITATION SERVICES,PHYSIO CONTROL INC,3100.0,1,1,32,64738,-1
2014-01-09,DEPARTMENT OF REHABILITATION SERVICES,VITALSMARTS,3595.0,1,3,32,84807,-1
2014-01-06,DEPARTMENT OF REHABILITATION SERVICES,4 ALL MEMORY,75.5,1,0,32,290,-1
2014-01-06,DEPARTMENT OF REHABILITATION SERVICES,4 ALL MEMORY,171.53,1,0,32,290,-1
2014-01-06,DEPARTMENT OF REHABILITATION SERVICES,DXPE - PRECISION,1651.78,1,0,32,30468,-1
2014-01-05,DEPARTMENT OF REHABILITATION SERVICES,WAL-MART #0225,145.32,1,6,32,85002,-1
2014-01-02,DEPARTMENT OF REHABILITATION SERVICES,CLAMPITT PAPER CO OF FT W,3300.0,1,3,32,24677,-1
2014-01-04,DEPARTMENT OF REHABILITATION SERVICES,AMAZON MKTPLACE PMTS,-185.99,1,5,32,7994,-1
2014-01-30,DEPARTMENT OF REHABILITATION SERVICES,ACT CSUN Conference,4300.0,1,3,32,896,-1
2014-01-30,DEPARTMENT OF REHABILITATION SERVICES,C & CE,6054.06,1,3,32,23154,-1
2014-01-26,DEPARTMENT OF REHABILITATION SERVICES,AMAZON MKTPLACE PMTS,212.3,1,6,32,7994,-1
2014-01-26,DEPARTMENT OF REHABILITATION SERVICES,AMAZON MKTPLACE PMTS,35.5,1,6,32,7994,-1
2014-01-25,DEPARTMENT OF REHABILITATION SERVICES,SHI CORP,1928.0,1,5,32,68347,-1
2014-01-27,DEPARTMENT OF REHABILITATION SERVICES,SAFEGUARD BUS SYS INC,3761.76,1,0,32,67256,-1
2014-01-27,DEPARTMENT OF REHABILITATION SERVICES,1400 MUSKOGEE PHOENIX,533.07,1,0,32,45,-1
2014-01-26,DEPARTMENT OF REHABILITATION SERVICES,WALLETWARE,1667.41,1,6,32,85220,-1
2014-01-10,DEPARTMENT OF REHABILITATION SERVICES,VITALSMARTS,3595.0,1,4,32,84807,-1
2014-01-15,DEPARTMENT OF REHABILITATION SERVICES,SYSCO RESOURCES SERVICES,4952.78,1,2,32,77119,-1
2014-01-13,DEPARTMENT OF REHABILITATION SERVICES,WW GRAINGER,3277.1,1,0,32,86235,-1
2014-01-16,DEPARTMENT OF REHABILITATION SERVICES,SYSCO RESOURCES SERVICES,4071.72,1,3,32,77119,-1
2014-01-12,DEPARTMENT OF REHABILITATION SERVICES,Amazon.com,176.98,1,6,32,21110,-1
2014-01-10,DEPARTMENT OF REHABILITATION SERVICES,VITALSMARTS,3595.0,1,4,32,84807,-1
2014-01-15,DEPARTMENT OF REHABILITATION SERVICES,4IMPRINT,1023.5,1,2,32,310,-1
2014-01-11,DEPARTMENT OF REHABILITATION SERVICES,HARRIS COMMUNICATION,3346.83,1,5,32,43006,-1
2014-01-13,DEPARTMENT OF REHABILITATION SERVICES,"ACT CANAR, Inc.",1050.0,1,0,32,893,-1
2014-01-22,DEPARTMENT OF REHABILITATION SERVICES,SIMPLEX GRINNELL WEB P,4972.4,1,2,32,68548,-1
2013-07-02,HEALTH CARE AUTHORITY,DMI  DELL K-12/GOVT,13971.27,7,1,46,29841,-1
2013-07-02,HEALTH CARE AUTHORITY,DMI  DELL K-12/GOVT,51935.04,7,1,46,29841,-1
2013-07-04,HEALTH CARE AUTHORITY,DMI  DELL K-12/GOVT,25594.47,7,3,46,29841,-1
2013-07-01,HEALTH CARE AUTHORITY,DMI  DELL K-12/GOVT,19214.8,7,0,46,29841,-1
2013-06-29,HEALTH CARE AUTHORITY,DMI  DELL K-12/GOVT,29271.36,6,5,46,29841,-1
2013-06-29,HEALTH CARE AUTHORITY,DMI  DELL K-12/GOVT,43907.04,6,5,46,29841,-1
2013-07-18,HEALTH CARE AUTHORITY,CENTERING HEALTHCA,4994.0,7,3,46,23815,-1
2013-08-12,HEALTH CARE AUTHORITY,DMI  DELL K-12/GOVT,5104.77,8,0,46,29841,-1
2013-08-10,HEALTH CARE AUTHORITY,XPEDX-INTL PAPER,2513.6,8,5,46,86466,-1
2013-08-10,HEALTH CARE AUTHORITY,XPEDX-INTL PAPER,2513.6,8,5,46,86466,-1
2013-07-31,HEALTH CARE AUTHORITY,HMB INC,5000.0,7,2,46,43521,-1
2013-09-09,HEALTH CARE AUTHORITY,PI   PRESIDIO,3430.0,9,0,46,64740,-1
2013-09-18,HEALTH CARE AUTHORITY,A 1 FREEMAN RELOCATION IN,3160.0,9,2,46,411,-1
2013-09-14,HEALTH CARE AUTHORITY,XPEDX-INTL PAPER,2513.6,9,5,46,86466,-1
2013-11-20,HEALTH CARE AUTHORITY,DMI  DELL K-12/GOVT,11343.67,11,2,46,29841,-1
2013-11-21,HEALTH CARE AUTHORITY,PI   PRESIDIO,18645.0,11,3,46,64740,-1
2013-11-06,HEALTH CARE AUTHORITY,DEPT OF CORRECTIONS,5000.0,11,2,46,29489,-1
2013-10-31,HEALTH CARE AUTHORITY,PI   PRESIDIO,4464.54,10,3,46,64740,-1
2013-11-04,HEALTH CARE AUTHORITY,A 1 FREEMAN RELOCATION IN,1264.0,11,0,46,411,-1
2013-12-14,HEALTH CARE AUTHORITY,AMERICAN ACADEMY OF FAMIL,690.0,12,5,46,8065,-1
2013-12-03,HEALTH CARE AUTHORITY,PI   PRESIDIO,20800.0,12,1,46,64740,-1
2013-12-01,HEALTH CARE AUTHORITY,BESTBUYMKTPLACE,139.95,12,6,46,21760,-1
2013-12-04,HEALTH CARE AUTHORITY,SHI CORP,5522.0,12,2,46,68347,-1
2013-12-20,HEALTH CARE AUTHORITY,DMI  DELL K-12/GOVT,9839.7,12,4,46,29841,-1
2013-12-22,HEALTH CARE AUTHORITY,ACCO BRANDS DIRECT,133.94,12,6,46,755,-1
2014-01-09,HEALTH CARE AUTHORITY,LOWES #02540,7347.78,1,3,46,53938,-1
2014-01-22,HEALTH CARE AUTHORITY,DMI  DELL K-12/GOVT,30625.11,1,2,46,29841,-1
2014-01-21,HEALTH CARE AUTHORITY,DMI  DELL K-12/GOVT,48006.38,1,1,46,29841,-1
2014-01-11,HEALTH CARE AUTHORITY,SHI CORP,5692.0,1,5,46,68347,-1
2014-01-28,HEALTH CARE AUTHORITY,DMI  DELL K-12/GOVT,16593.5,1,1,46,29841,-1
2014-01-29,HEALTH CARE AUTHORITY,PI   PRESIDIO,15600.0,1,2,46,64740,-1
2013-06-13,EMPLOYEES BENEFITS DEPARTMENT,PAYMENT ADJUSTMENT,343148.5,6,3,40,62609,-1
2013-07-26,DEPARTMENT OF HUMAN SERVICES,WWW.CLEVERBRIDGE.NET,4999.0,7,4,27,86280,-1
2013-10-06,DEPARTMENT OF HUMAN SERVICES,AMERICAN AI 0017300696137,-351.6,10,6,27,10792,-1
2013-10-06,DEPARTMENT OF HUMAN SERVICES,AMERICAN AI 0017300696142,-351.6,10,6,27,10795,-1
2013-10-06,DEPARTMENT OF HUMAN SERVICES,AMERICAN AI 0017300696141,-351.6,10,6,27,10794,-1
2013-10-25,DEPARTMENT OF HUMAN SERVICES,AMAZON MKTPLACE PMTS,2756.28,10,4,27,7994,-1
2013-12-09,DEPARTMENT OF HUMAN SERVICES,AMERICAN AI 0017363897415,-360.8,12,0,27,13180,-1
2013-12-09,DEPARTMENT OF HUMAN SERVICES,AMERICAN AI 0017367837507,906.6,12,0,27,13748,-1
2013-12-09,DEPARTMENT OF HUMAN SERVICES,AMERICAN AI 0017367837506,906.6,12,0,27,13747,-1
2013-12-09,DEPARTMENT OF HUMAN SERVICES,AMERICAN AI 0017367837508,906.6,12,0,27,13749,-1
2014-01-17,DEPARTMENT OF HUMAN SERVICES,AMAZON MKTPLACE PMTS,1332.0,1,4,27,7994,-1
2013-07-29,WATER RESOURCES BOARD,GOLDEN SOFTWARE,3124.0,7,0,119,42154,-1
2013-07-19,WATER RESOURCES BOARD,"CQ ROLL CALL, INC.",3605.0,7,4,119,25676,-1
2013-08-08,WATER RESOURCES BOARD,PADGHAM MOTOR COMPANY,4823.99,8,3,119,62253,-1
2013-08-20,WATER RESOURCES BOARD,BROOKS INDUSTRIES,4999.0,8,1,119,22775,-1
2013-10-16,WATER RESOURCES BOARD,HACH COMPANY,4335.55,10,2,119,42749,-1
2013-12-07,WATER RESOURCES BOARD,TFS FISHER SCI CHI,2551.91,12,5,119,77800,-1
2013-12-23,WATER RESOURCES BOARD,HACH COMPANY,2478.25,12,0,119,42749,-1
2013-07-03,OKLAHOMA HOUSING FINANCE AGENCY,PITNEY BOWES CREDIT,4633.11,7,2,79,64876,-1
2013-09-12,OKLAHOMA HOUSING FINANCE AGENCY,VZWRLSS MY VZ VB P,18080.35,9,3,79,84893,-1
2013-09-19,OKLAHOMA HOUSING FINANCE AGENCY,CTR EXEC & PROF DEV,5400.0,9,3,79,25932,-1
2013-12-18,OKLAHOMA HOUSING FINANCE AGENCY,PITNEY BOWES CREDIT,4633.11,12,2,79,64876,-1
2013-07-29,GRAND RIVER DAM AUTH.,TRANS TEL CENTRAL INC,3663.04,7,0,45,79069,-1
2013-07-25,GRAND RIVER DAM AUTH.,SELTECH INC,7646.0,7,3,45,67783,-1
2013-07-26,GRAND RIVER DAM AUTH.,EMC CORPORATION,63289.0,7,4,45,31292,-1
2013-07-25,GRAND RIVER DAM AUTH.,O REILLY AUTO 00050559,4871.15,7,3,45,57185,-1
2013-07-29,GRAND RIVER DAM AUTH.,PURVIS INDUSTRIES,10196.47,7,0,45,65717,-1
2013-07-10,GRAND RIVER DAM AUTH.,WS INDUSTRIAL SERVI,10000.0,7,2,45,86215,-1
2013-07-10,GRAND RIVER DAM AUTH.,WS INDUSTRIAL SERVI,10000.0,7,2,45,86215,-1
2013-07-10,GRAND RIVER DAM AUTH.,WS INDUSTRIAL SERVI,10000.0,7,2,45,86215,-1
2013-07-10,GRAND RIVER DAM AUTH.,WS INDUSTRIAL SERVI,10000.0,7,2,45,86215,-1
2013-07-08,GRAND RIVER DAM AUTH.,EVANS ENTERPRISES,8755.16,7,0,45,31617,-1
2013-07-08,GRAND RIVER DAM AUTH.,P A R ALLOY INC,8362.8,7,0,45,62213,-1
2013-07-08,GRAND RIVER DAM AUTH.,BRAINERD CHEMICAL CO. I,4135.4,7,0,45,22579,-1
2013-07-25,GRAND RIVER DAM AUTH.,SHI CORP,7040.0,7,3,45,68347,-1
2013-07-09,GRAND RIVER DAM AUTH.,INSTRUMART,5944.0,7,1,45,44998,-1
2013-07-04,GRAND RIVER DAM AUTH.,GOODYEAR AUTO SVS CT 4328,4809.02,7,3,45,42199,-1
2013-07-08,GRAND RIVER DAM AUTH.,CASCADE TOOL AND FOAM SUP,4841.6,7,0,45,23618,-1
2013-07-03,GRAND RIVER DAM AUTH.,VEOLIA ES INDSTRAL SVC,40851.0,7,2,45,84633,-1
2013-07-08,GRAND RIVER DAM AUTH.,EPUMPS INC,5074.0,7,0,45,31473,-1
2013-07-09,GRAND RIVER DAM AUTH.,POWER & INDUSTRIAL SERVIC,39103.0,7,1,45,65212,-1
2013-06-28,GRAND RIVER DAM AUTH.,C AND L SUPPLY INC,12900.0,6,4,45,23166,-1
2013-06-27,GRAND RIVER DAM AUTH.,WW GRAINGER,45573.0,6,3,45,86235,-1
2013-06-27,GRAND RIVER DAM AUTH.,WW GRAINGER,37942.5,6,3,45,86235,-1
2013-07-12,GRAND RIVER DAM AUTH.,AIRGAS CENTRAL,3156.08,7,4,45,7535,-1
2013-07-12,GRAND RIVER DAM AUTH.,AIRGAS CENTRAL,3198.33,7,4,45,7535,-1
2013-07-16,GRAND RIVER DAM AUTH.,TEXAS BOOM COMPANY  INC.,4747.7,7,1,45,77726,-1
2013-07-16,GRAND RIVER DAM AUTH.,BRENNTAG SOUTHWEST,19056.0,7,1,45,22660,-1
2013-07-16,GRAND RIVER DAM AUTH.,SQ  PRECISE MECHANICAL SA,15000.0,7,1,45,73642,-1
2013-07-16,GRAND RIVER DAM AUTH.,MEAD O'BRIEN INC,5056.0,7,1,45,55006,-1
2013-07-16,GRAND RIVER DAM AUTH.,BRAINERD CHEMICAL CO. I,4198.33,7,1,45,22579,-1
2013-07-16,GRAND RIVER DAM AUTH.,CONTINENTAL INDUSTRIAL,14265.0,7,1,45,25272,-1
2013-07-19,GRAND RIVER DAM AUTH.,AMER PUBLIC POWER ASSO,2938.96,7,4,45,8039,-1
2013-07-17,GRAND RIVER DAM AUTH.,EPUMPS INC,12536.0,7,2,45,31473,-1
2013-07-18,GRAND RIVER DAM AUTH.,REXEL 0028,14146.0,7,3,45,66710,-1
2013-07-09,GRAND RIVER DAM AUTH.,QUANTIE SALES AND SERVICE,7858.5,7,1,45,65963,-1
2013-07-15,GRAND RIVER DAM AUTH.,SOUTHWELL INDUSTRIES,3390.6,7,0,45,69043,-1
2013-07-17,GRAND RIVER DAM AUTH.,HYUNDAI IDEAL ELECTRIC,10815.0,7,2,45,44258,-1
2013-07-17,GRAND RIVER DAM AUTH.,STANDLEY SYSTEMS LLC,9026.03,7,2,45,73859,-1
2013-07-16,GRAND RIVER DAM AUTH.,GT Distributors Inc,13048.5,7,1,45,42562,-1
2013-07-16,GRAND RIVER DAM AUTH.,FALCON STEEL,8526.0,7,1,45,32197,-1
2013-07-19,GRAND RIVER DAM AUTH.,AMER PUBLIC POWER ASSO,4617.59,7,4,45,8039,-1
2013-07-19,GRAND RIVER DAM AUTH.,AMER PUBLIC POWER ASSO,4196.62,7,4,45,8039,-1
2013-07-23,GRAND RIVER DAM AUTH.,BROOKS BROTHERS TRAILERS,25885.0,7,1,45,22772,-1
2013-07-23,GRAND RIVER DAM AUTH.,BRAINERD CHEMICAL CO. I,12508.68,7,1,45,22579,-1
2013-07-22,GRAND RIVER DAM AUTH.,THE ESCAL INSTITUTE,4724.0,7,0,45,78008,-1
2013-07-12,GRAND RIVER DAM AUTH.,ANCHOR FENCE,4008.05,7,4,45,19729,-1
2013-07-25,GRAND RIVER DAM AUTH.,ALCATEL-LUC  ENTERPRIS,12011.0,7,3,45,7699,-1
2013-07-25,GRAND RIVER DAM AUTH.,TECHLINE INC,19673.75,7,3,45,77538,-1
2013-07-25,GRAND RIVER DAM AUTH.,ALCATEL-LUC  ENTERPRIS,99999.0,7,3,45,7699,-1
2013-07-25,GRAND RIVER DAM AUTH.,EVANS ENTERPRISES,10523.08,7,3,45,31617,-1
2013-07-22,GRAND RIVER DAM AUTH.,ABB CANADA,15960.0,7,0,45,621,-1
2013-07-22,GRAND RIVER DAM AUTH.,WARRENCAT CREDIT DEPT,4282.68,7,0,45,85274,-1
2013-07-22,GRAND RIVER DAM AUTH.,SQ  PRECISE MECHANICAL SA,9500.0,7,0,45,73642,-1
2013-07-19,GRAND RIVER DAM AUTH.,ARGO INTERNATIONAL,7779.2,7,4,45,20128,-1
2013-07-23,GRAND RIVER DAM AUTH.,EMC CORPORATION,49503.0,7,1,45,31292,-1
2013-07-20,GRAND RIVER DAM AUTH.,SOUTHWELL INDUSTRIES,4509.46,7,5,45,69043,-1
2013-07-19,GRAND RIVER DAM AUTH.,WW GRAINGER,4662.0,7,4,45,86235,-1
2013-07-19,GRAND RIVER DAM AUTH.,NALCO COMPANY POST-INV,7569.6,7,4,45,56180,-1
2013-07-19,GRAND RIVER DAM AUTH.,CONSTRUCTION DIVISION,8830.47,7,4,45,25239,-1
2013-07-25,GRAND RIVER DAM AUTH.,P A R ALLOY INC,6897.88,7,3,45,62213,-1
2013-07-26,GRAND RIVER DAM AUTH.,SCHWEITZER ENGINEERING,37960.0,7,4,45,67572,-1
2013-07-19,GRAND RIVER DAM AUTH.,QUALITY COLLISON REPAIR,4899.23,7,4,45,65909,-1
2013-08-23,GRAND RIVER DAM AUTH.,KIT KAMAN-PRY 483,4953.13,8,4,45,52421,-1
2013-08-22,GRAND RIVER DAM AUTH.,BRAINERD CHEMICAL CO. I,8310.35,8,3,45,22579,-1
2013-08-21,GRAND RIVER DAM AUTH.,MAYES COUNTY PETR PROD,4944.7,8,2,45,54679,-1
2013-08-22,GRAND RIVER DAM AUTH.,OKLAHOMA SAFETY CO,4560.0,8,3,45,61618,-1
2013-08-19,GRAND RIVER DAM AUTH.,GERARD DANIELS & CO.,3600.0,8,0,45,41881,-1
2013-08-20,GRAND RIVER DAM AUTH.,EPUMPS INC,8323.0,8,1,45,31473,-1
2013-08-20,GRAND RIVER DAM AUTH.,GOODYEAR AUTO SVS CT 4328,4512.97,8,1,45,42199,-1
2013-08-19,GRAND RIVER DAM AUTH.,SOUTHERN TIRE MART#45,23996.42,8,0,45,69030,-1
2013-08-20,GRAND RIVER DAM AUTH.,TW TIRE TULSA,25353.9,8,1,45,79464,-1
2013-08-19,GRAND RIVER DAM AUTH.,WW GRAINGER,2381.61,8,0,45,86235,-1
2013-08-23,GRAND RIVER DAM AUTH.,DURA-METAL PRODUCTS CORPO,18330.0,8,4,45,30434,-1
2013-08-22,GRAND RIVER DAM AUTH.,HYDRO HOIST INT'L INC,14746.72,8,3,45,44241,-1
2013-08-07,GRAND RIVER DAM AUTH.,BRENNTAG SOUTHWEST,9543.0,8,2,45,22660,-1
2013-08-07,GRAND RIVER DAM AUTH.,PALM INTERNATIONAL SALES,11787.5,8,2,45,62283,-1
2013-08-07,GRAND RIVER DAM AUTH.,BRAINERD CHEMICAL CO. I,4140.79,8,2,45,22579,-1
2013-08-08,GRAND RIVER DAM AUTH.,AERO PRODUCTS COMPONENT S,15140.0,8,3,45,1212,-1
2013-08-09,GRAND RIVER DAM AUTH.,SUPERIOR TURNKEY SOLUTIO,45000.0,8,4,45,76870,-1
2013-08-05,GRAND RIVER DAM AUTH.,CAPP USA,4800.6,8,0,45,23430,-1
2013-08-06,GRAND RIVER DAM AUTH.,DXPE - PRECISION,4341.54,8,1,45,30468,-1
2013-07-31,GRAND RIVER DAM AUTH.,GEXPRO,7479.2,7,2,45,41901,-1
2013-08-07,GRAND RIVER DAM AUTH.,P A R ALLOY INC,10674.6,8,2,45,62213,-1
2013-08-07,GRAND RIVER DAM AUTH.,TURNER ELECTRIC CORPORATI,22508.0,8,2,45,79436,-1
2013-08-09,GRAND RIVER DAM AUTH.,UNITED CONVEYOR CORPOR,9135.02,8,4,45,82983,-1
2013-08-08,GRAND RIVER DAM AUTH.,FURMANITE AMERICA INC,6949.5,8,3,45,41537,-1
2013-08-07,GRAND RIVER DAM AUTH.,DEANGELO BROTHERS INC,6500.0,8,2,45,26540,-1
2013-08-07,GRAND RIVER DAM AUTH.,SELTECH INC,43238.0,8,2,45,67783,-1
